Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
DTFAWN11C00275,236220,2011-06-16,6920,Y123,West,VUGSJ2KM9M73,60800,0,0,Open,3
W5J9JE11C0029,236220,2011-03-16,2100,Y199,Southeast,NN2NGPDNCK23,60700,1,9997,Open,3
0069D200303DV69DC5358A,236220,2003-03-15,3600,Z141,Midwest,NWVBJ1ZR5R76,369663,0,0,Open,1
W912EF11C0025,236220,2011-09-28,2100,Y111,West,GV9MKBNJWJH5,2219220,53,272114,Open,6
W91QF408C0004,236220,2008-05-13,2100,Z179,Midwest,GGFPCHMGPLS3,747810,5,64578,Open,5
47PK0620C0014,236220,2020-08-20,4740,Z2AA,West,M5H7HESFYJL5,13152,0,0,Open,1
12805B23C0015,236220,2023-07-05,12H2,Y1JZ,West,ECVHS6NMQ4H8,9140,0,0,Restricted,1
FA330024C0062,236220,2024-09-25,5700,Z2AA,Southeast,EUJSKQHMPLR5,401363,0,0,Open,""
VA263C1166,236220,2011-04-27,3600,Z149,West,XPHFMKSKJGY3,77133,5,843,Open,6
FA460813C0027,236220,2013-09-30,5700,Y1AB,Southeast,HFCZKKZ1WUU7,725000,2,0,Open,""
V520C5208A,236220,2005-03-10,3600,Z142,Southeast,YMJ3JX2JBJT7,83465,0,0,Restricted,1
W912DR13C0056,236220,2013-09-30,2100,Z1AA,Southeast,J36HXHWD8JY5,2831082,9,151152,Restricted,1
36C25819C0125,236220,2019-08-19,3600,Z2DZ,Southwest,K514LY25RBX5,199061,3,157440,Restricted,1
AG4660C050026,236220,2005-09-20,12C2,Y119,Southeast,HDKPXS1MK486,917489,12,29548,Restricted,1
SAQMMA11C0207,236220,2011-09-23,1900,Z111,Southeast,LUJBFTUAKAJ3,8259818,16,8240642,Restricted,1
47PK1217C0015,236220,2017-09-19,4740,Z2AA,West,V79BMWJ66XC6,20853,2,6272,Open,1
INF401817C011,236220,2007-06-29,1448,Y199,Midwest,DSKKVYQ1TNN6,856806,5,756665,Restricted,1
GS09P15KZC7000,236220,2015-07-07,4740,Z2AA,West,Y5MKPBH47154,531221,2,47776,Open,2
DOCSA130107CQ0003DOCT0007,236220,2010-12-02,1301,Y300,Southeast,X8KDEDFDKNG4,326536,2,1245,Open,1
N6945007C5102,236220,2007-09-30,1700,Y111,Southeast,DN9GCANM8BR8,707428,4,435820,Open,""
DOCSB134110CN0030,236220,2010-05-07,1341,Z111,Midwest,MKRBJA6JXXS7,35163,0,0,Restricted,1
1240LT24C0043,236220,2024-08-30,12C2,Z1AZ,Midwest,DMEAS1ZSTVY8,45900,0,0,Open,16
W91B4M09C4045,236220,2009-02-10,2100,Z300,Southeast,LN9PU5M2YZN5,17900,0,0,Open,1
VA701RA0047,236220,2010-05-27,3600,Y249,Southeast,C9AFMLP98K27,3780824,3,23495,Open,7
75P00118C50111,236220,2018-09-28,7570,D318,Southwest,ZJM6C2MM32W7,753286,2,0,Restricted,1
W912BV24C0026,236220,2024-09-30,2100,Z2AA,Southwest,CDY3NEN3MJD3,3333310,0,0,Restricted,1
W912DY24C0037,236220,2024-09-13,2100,Y1JZ,Southeast,JDUFB31HFMK3,1955183,0,0,Restricted,1
GS08P14JEP0043,236220,2014-08-28,4740,5995,West,HJQMCGMDL2S9,8583,0,0,Restricted,1
GS11P13MAP0221,236220,2013-07-01,4740,Z2AA,Southeast,UDK5BL3JL239,3400,0,0,Restricted,1
GS03P17QAC0018,236220,2017-05-24,4740,Z2AA,Southeast,LCJYMBNJM798,85951,9,18667,Open,1
INP10PC75182,236220,2010-04-27,1443,Y199,Southeast,GHDAN1FNERA8,573000,17,2214289,Restricted,1
INPC1780050007,236220,2005-09-06,1443,Z199,Northeast,CFDYKD7WKJ26,507000,2,285203,Open,3
FA850112C0075,236220,2012-09-28,5700,Z2AA,Southeast,LKC6KDBGL6P4,2467139,3,247547,Open,""
1605AE24C0008,236220,2024-06-27,1605,Z2CZ,Southeast,QQHXNPMQ36X4,4756302,1,511941,Open,2
19AQMM19C0011,236220,2019-06-28,1900,Y1AA,Southwest,L4NFMBRVHVC9,21509800,19,6779666,Restricted,1
INL16PC00012,236220,2015-12-02,1422,C1QA,Southeast,EELAGMDQAHM3,688000,4,85011,Open,3
VA257C0788,236220,2011-09-30,3600,Y111,Southwest,ZBGNLSZYGW36,352128,2,27164,Open,3
W50S7T20C0002,236220,2020-08-26,2100,Z1KA,Midwest,J1KMD5DPFXR6,550970,0,0,Open,4
W912QR21C0005,236220,2021-04-08,2100,Y1JZ,Midwest,CBQ7RKK4ZRE7,3433700,18,1610623,Open,11
V541C72028,236220,2007-08-21,3600,AD63,Midwest,NPPEJLNAES26,602890,0,0,Open,3
W911SG07C0004,236220,2007-02-14,2100,Y249,Southwest,V1BLCHR3P7M9,142782,2,47952,Restricted,1
FA465907CC002,236220,2007-09-24,5700,Z199,Midwest,WD5WUHWSCNX8,484845,2,0,Open,""
W912DS12C0034,236220,2012-09-28,2100,Y1NE,Northeast,LKM2HMH85SS5,2000000,1,0,Restricted,1
47PG0218C0001,236220,2018-04-19,4740,Z2AA,Midwest,XDNKT3LJCKL7,651096,6,62267,Restricted,1
36C25020C0258,236220,2020-09-24,3600,Z1DA,Midwest,JEJJZPGM2CJ7,3302500,1,59146,Open,4
W50S8A22C5201,236220,2022-06-16,2100,Y1EZ,Northeast,JYEWBM2PC2J5,691913,5,0,Open,3
W5J9JE12C0139,236220,2012-08-15,2100,Y1AZ,Southeast,LN9PU5M2YZN5,124725,3,376872,Open,1
VA101CFMC0008,236220,2008-09-30,3600,Y119,Southeast,RRKASFUKYMJ4,32288785,49,3418008,Open,6
697DCK21C00016,236220,2020-11-06,6920,Z1BC,West,JHLXRXUG7EL5,498688,0,0,Open,1
W912J612C0006,236220,2012-09-24,2100,Z1BG,West,JZRVM26E8655,90000,0,0,Restricted,1
W912DR15C0046,236220,2015-09-28,2100,Y1JZ,Southeast,KW9NCQ8W64S4,562347,2,16967,Restricted,1
VA24814C0210,236220,2014-09-08,3600,Z2DZ,Southeast,WRV2FR811M24,104334,0,0,Open,1
W912QR14C0024,236220,2014-07-10,2100,Y1JZ,Southeast,UHTNLFP5SV56,13543293,12,4244770,Open,7
GS09P12KZC0009,236220,2011-12-20,4740,Z2AA,West,ZUMBU6EJL5N5,340658,1,20656,Restricted,1
47PM0417C0037,236220,2017-09-26,4740,Z2AA,Southeast,H94HHBGP67D8,375000,2,104145,Restricted,1
W9126G04C0037,236220,2004-09-28,2100,Y299,Southwest,Z77UJQBW7NA1,8406900,8,86028,Open,1
W9124M10C0022,236220,2010-09-29,2100,Z299,Southeast,RKQXCNLNN1N5,163633,0,0,Restricted,1
VA259C0934,236220,2010-12-09,3600,Y149,West,J9SFCLHFELQ3,2598000,12,907379,Open,6
V69DC6408A,236220,2004-05-12,3600,Z149,Midwest,SG3GN6BBA5C9,63221,0,0,Open,1
W9128F16C0066,236220,2016-09-28,2100,Y1EZ,Southeast,YJVEF1UNTBG7,6612190,12,365248,Restricted,1
GS11P11YEC0083,236220,2011-03-15,4740,Z111,West,WB12RZQE5KL9,19510,4,0,Open,1
HSCG8317CADM064,236220,2017-02-23,7008,Z2BZ,Southeast,NFZ6NXT47Y76,463464,3,11816,Restricted,1
W912PP06C0023,236220,2006-09-29,2100,Y119,Southwest,L5S3FGRYJD71,13588300,70,3367962,Open,4
GS11P10MKC0023,236220,2010-08-18,4740,Y111,Southeast,SZDJGDVDZGH3,202726000,54,84014582,Open,8
N6274222C1328,236220,2022-06-07,1700,Y1DB,West,J1P1SQSCUYK6,20924900,5,476179,Open,""
W912L117C0027,236220,2017-09-29,2100,Y1JZ,Southwest,NSDLSKRLLFE9,91900,1,88900,Open,3
140P5323C0075,236220,2023-09-26,1443,C211,Southeast,S3TTA9JNHEG6,373425,0,0,Restricted,1
HHSN292201000033C,236220,2010-08-16,7529,Y142,Northeast,JG8RJDLBC4W5,10335748,6,6986702,Restricted,1
FA810114C0009,236220,2014-09-10,5700,Z1AA,Southwest,DW7MDKAD98F7,243867,0,0,Open,""
VA101F15C0018,236220,2015-03-31,3600,Z2DA,Northeast,F2B1FMNRVJH3,11671000,224,5601596,Open,3
VA248C1657,236220,2010-12-09,3600,Z149,Southeast,KF62ABNCA498,67386,2,25487,Restricted,1
W91B4M09C4169,236220,2009-08-25,2100,Y299,Southeast,LN9PU5M2YZN5,95880,0,0,Open,1
N4008523C0050,236220,2023-09-29,1700,Y1BA,Midwest,DMFWBVTL9324,117599000,4,2879920,Open,""
N6247005C6726,236220,2005-05-11,1700,Y111,Southeast,CKDKNLKHHAY4,126870,4,8689,Open,""
W50S6N23C0005,236220,2023-09-13,2100,Z2JZ,Southeast,ZN18CLHUHKK4,7073997,1,11514,Open,3
W9124N08C0041,236220,2008-09-29,2100,Z119,Southwest,N4QTUEF7N3D4,87333,0,0,Restricted,1
INP12PC20347,236220,2012-03-31,1443,Z1AA,Southwest,LA7LXD4CPM55,0,1,0,Open,23
W91GY009C0014,236220,2009-04-05,2100,Z199,Southeast,LN9PU5M2YZN5,3627600,6,1447860,Open,1
VA25613C0279,236220,2013-09-13,3600,Z1DA,Southeast,P16SNNYEN4R1,165902,1,130899,Open,6
W912BU20C0047,236220,2020-09-24,2100,Z2JZ,Southeast,E5L9CFZQJAV7,393172,2,0,Restricted,1
W912P913C0410,236220,2013-09-11,2100,Y1DZ,Midwest,ZE2HCHPFBH93,7630698,8,617827,Open,4
VA246C0618,236220,2011-09-23,3600,Y149,Northeast,VZCKAB8RKGQ7,1163000,4,48680,Open,5
VA249C0919,236220,2011-06-07,3600,Z141,Southeast,M5ZMJYHBNJ61,2916259,3,30579,Open,2
47PD1018C0029,236220,2018-09-05,4740,Z2AA,Northeast,D4D1LCJPNZJ9,119191,4,2970,Restricted,1
W912BV24C0021,236220,2024-09-27,2100,Y1BZ,Southwest,PKRNNKG98NH6,27361313,0,0,Open,3
GS09P14KTC0007,236220,2014-08-20,4740,Z2AA,West,Y5MKPBH47154,3954998,6,319526,Open,3
INPC5299089504,236220,2008-09-26,1443,Z111,Southeast,QRLRV4CXZNE4,332081,0,0,Restricted,1
W912JM09C0018,236220,2009-08-13,2100,Z111,Southeast,F7YQNCCV8VW6,60660,1,0,Restricted,1
HSCGG113CPFA040,236220,2013-08-07,7008,Z1AZ,Northeast,P4VMADT56LM3,58678,1,2151,Restricted,1
82PF200212D5082X930013A,236220,2002-12-15,12C2,Z139,West,LFC2EE6YLVK3,70501,0,0,Open,2
N3654A08C9015,236220,2008-09-27,1700,C119,Southeast,LN9PU5M2YZN5,66737,0,0,Open,""
GS09P15WRC7005,236220,2015-09-18,4740,Z2AA,West,T8NAX48XA2W3,22859,1,0,Restricted,1
VA25017C0151,236220,2017-07-18,3600,Y1DA,Midwest,JEJJZPGM2CJ7,144960,0,0,Open,6
GS07P17UKC0001,236220,2016-11-16,4740,Z2AA,Southwest,E9FYH6EZ16M3,124307,0,0,Open,1
VA26314C0150,236220,2014-08-06,3600,Z2DZ,Midwest,DLHEACSQDHN1,198000,2,26939,Open,2
GS10P13XJC0045,236220,2013-07-16,4740,Z2AA,West,W81JR7B21JH6,9923,1,0,Open,1
GS11P07YTC0065,236220,2006-11-17,4740,Z111,Southeast,NGK8UPRGE9B1,367179,0,0,Restricted,1
47PD1018C0020,236220,2018-07-02,4740,Z2AA,Southeast,QP8VNJ36KNY4,80665,2,0,Restricted,1
FA667510C0026,236220,2010-09-30,5700,Z111,Southwest,KLRDMDZ93RG5,96100,1,11673,Open,""
FA308909C0009,236220,2009-04-16,5700,Z199,Southwest,EN3RKWNJ1GY7,3100934,5,282108,Open,""
SIZ10011C0033,236220,2011-04-28,1900,AD61,Southeast,CXFZG7JMF9E6,113769,0,0,Open,1
140F0420C0040,236220,2020-09-24,1448,Y1PZ,Southeast,HMJRCAJ1NKV3,2516390,4,81345,Restricted,1
36C25623C0094,236220,2023-09-26,3600,Z2DZ,Southeast,ZMXKZMR17JL6,323614,0,0,Open,2
GS05P17SCC0003,236220,2017-01-06,4740,Z2AA,Midwest,KZ5NLD4Q9JL4,777975,6,263827,Open,2
VA548C90620,236220,2009-09-25,3600,AD61,Southeast,NCNLN4546S98,38400,0,0,Restricted,1
HSCG4214CQNFD39,236220,2014-08-21,7008,Z2JZ,Northeast,RES1LYVP8ZK4,50581,1,0,Open,1
GS11P10MAM0586,236220,2010-11-09,4740,6145,Southeast,MJ5VJD4PT115,2964,0,0,Restricted,1
GS09P15WNC7007,236220,2015-09-21,4740,Z2AA,West,TZ1MMMCZ1NL8,22500,0,0,Open,1
75H70124C00009,236220,2024-02-16,7527,Y1DA,Midwest,JWDUW5BYQLM4,1591144,4,518083,Restricted,1
W912CC06C0010,236220,2006-09-25,2100,Y199,Northeast,P2NVQ79L5QM5,233164,3,4268,Restricted,1
47PD0123C0003,236220,2023-04-03,4740,Z2AA,Southeast,Y5KKMB53HD19,7064409,11,594071,Open,5
N4008308C1045,236220,2008-08-29,1700,Y199,Southwest,WC7YV2FLQEK5,115000,0,0,Open,""
N6247309C3203,236220,2009-06-26,1700,Y111,West,S1F4QN9HB2F7,479797,4,197328,Open,""
N4008520C0072,236220,2020-09-28,1700,Y1JZ,Southeast,VEP4UN7LDMK5,188767103,50,15236156,Open,""
F0862003C0013,236220,2003-08-29,5700,Z111,Southeast,LL4QWWJLVMX3,251262,0,0,Open,""
GS03P09QPP0038,236220,2009-04-24,4740,Z111,Southeast,JH8BDPD1DG47,8865,1,0,Restricted,1
N4008017C4453,236220,2017-09-20,1700,Z2PA,Southeast,M56LN125BLH9,455173,1,8183,Open,""
W9124Q08C0625,236220,2008-07-10,2100,Y299,Southwest,XTR4WJKGNXC8,50000,0,0,Restricted,1
47PD0618C0001,236220,2017-11-02,4740,Z2AA,Northeast,D4D1LCJPNZJ9,5660,0,0,Open,1
N4008511C4010,236220,2010-12-16,1700,Y151,Southeast,F58ABW7WBAV7,3116449,14,4981483,Open,""
W912L204C0008,236220,2004-09-23,2100,Y119,Southwest,SJLFSX6YPEE7,3299125,2,60122,Open,2
AG5114C060003,236220,2006-07-28,12H2,Z182,Midwest,CYMKXKNMJ9M6,37312,0,0,Open,3
GS09P09KZC0003,236220,2008-11-03,4740,Z111,West,Y5MKPBH47154,300000,7,3467002,Restricted,1
W911S109C0019,236220,2009-09-28,2100,Z199,Southeast,YM15CJ9YJNB7,132000,1,0,Restricted,1
W9124Q08C0690,236220,2008-08-11,2100,Y199,Southwest,KKAHHQDF2ZW7,271109,5,27734,Restricted,1
W9124704C0029,236220,2004-09-28,2100,Z119,Southeast,U5YPFV7GEF33,141428,1,9630,Restricted,1
VA263C0787,236220,2009-09-29,3600,Z141,Midwest,U26VNZTQ5JF3,71488,0,0,Restricted,1
VA243RA0882,236220,2010-05-27,3600,Y141,Northeast,FAVJJLPEAU89,5088614,0,0,Open,7
VA259C0832,236220,2011-06-14,3600,Y149,West,EGZAXGX77CJ7,86400,2,9536,Restricted,1
GS09P13WKC0008,236220,2013-03-27,4740,Z2AA,West,DM53SPH23JR4,2435,0,0,Open,1
FA303014C0007,236220,2014-09-30,5700,Z2FB,Southwest,EHASYEQPZYS3,368349,4,55279,Open,""
VA24613C0082,236220,2013-04-17,3600,Y1AA,Southeast,ND22JL1DMD73,413423,0,0,Open,8
HSFLGL16C00015,236220,2016-08-29,7015,Z2FZ,Northeast,LJ7XJMCLLVJ1,162647,3,3793,Restricted,1
AG32SDC170023,236220,2017-04-20,12H2,Z2FZ,West,KHE2BX9AMN88,27000,1,805,Open,4
N6945010C4590,236220,2010-09-08,1700,Z199,Southeast,HCUDMENM7KK5,1197734,3,0,Open,""
V564C40062,236220,2003-10-21,3600,Z141,Southeast,HN2NP6EAKJG8,13898,0,0,Open,1
GS11P10YTC0251,236220,2010-06-30,4740,Z111,Southeast,JR6QVTXESKA9,5200,0,0,Restricted,1
VA69D13C0240,236220,2013-07-03,3600,Y1DA,Midwest,TNNCXAG4D466,377056,4,113874,Open,5
FA252114C0015,236220,2014-07-29,5700,Z2AA,Southeast,L4TYADYND5M8,2930000,2,20045,Open,""
INP15PC00875,236220,2015-09-22,1443,C1AA,Southeast,EELAGMDQAHM3,169000,1,1567,Open,6
36C78619C0035,236220,2019-02-05,3600,Y1AA,Midwest,GWNJALUM93K4,41790,0,0,Open,11
W5J9LE12C0016,236220,2011-12-30,2100,Y1JZ,Southeast,NN2NGPDNCK23,146550,2,293100,Open,2
W917BG07C0162,236220,2007-09-24,2100,Z131,Southeast,LN9PU5M2YZN5,161880,0,0,Open,13
VA26313C0162,236220,2013-06-04,3600,Y1AZ,Midwest,H8KMD811NZE3,639249,12,14962,Open,3
INPC5630081005,236220,2008-04-10,1443,Z111,Southeast,VPYDT2SM39N3,181817,2,63536,Restricted,1
47PG0722C0008,236220,2022-04-13,4740,Z2AA,Midwest,DCB5M5J72J35,13490,3,0,Open,2
N6871103C2367,236220,2003-09-22,1700,Z119,Northeast,U8Z9UMQDFJM4,276051,0,0,Open,""
47PG0922C0002,236220,2022-04-13,4740,Z2AA,Midwest,NKFAQ2J467L3,8097,0,0,Open,1
W912DR24C0053,236220,2024-09-27,2100,Y1AZ,Southeast,PMWJHM3WMZK3,3496535,0,0,Restricted,1
W911KB20C0012,236220,2020-04-09,2100,Y1DZ,West,KVXHALMXN7J5,1263776,0,0,Restricted,1
W912DR22C0057,236220,2022-09-28,2100,5999,Northeast,SV2DMS724HK9,574921,1,0,Restricted,1
47PH0618C0008,236220,2018-06-11,4740,Z2AA,Southwest,EULPCQH4J2X9,166607,4,0,Open,2
VA257C0082,236220,2007-09-22,3600,Z141,Southwest,KKHJFLYKM5M5,613808,5,52555,Open,1
INPC1574040219,236220,2004-09-21,1443,Y159,West,PJUXUM1DNHN3,5498000,12,320513,Open,2
FA820107C0085,236220,2007-09-06,5700,Z152,West,LB2NAQCMFHN5,631291,6,26289,Open,""
VA101183B4C007,236220,2007-09-27,3600,Y141,Midwest,ERE8AMJLLB43,82522000,1,92523,Open,3
W5K9FH12C0027,236220,2011-11-28,2100,Y1NE,Southeast,LN9PU5M2YZN5,10900,2,1995,Open,1
VA24616C0041,236220,2016-07-19,3600,Y1DZ,Southeast,JH52YFL71EA3,7894495,0,0,Open,6
W912DR22C0019,236220,2022-07-28,2100,Z2AZ,Northeast,REU9V9K6GZK6,5642730,4,321319,Open,12
W9126G20C0032,236220,2020-09-01,2100,Y1JZ,Southwest,FLM4ZKCJM3Q4,6648384,16,2568235,Open,6
VA244C0003,236220,2007-03-15,3600,Z141,Northeast,NALLBVL1HRM4,76870,0,0,Restricted,1
W912PL09C0010,236220,2009-05-26,2100,Y199,West,M2S4MH6F5JL9,8488356,25,1417546,Open,23
INA13PC00053,236220,2013-05-16,1450,Z2ND,Southwest,M24AMNDD7JS5,221169,0,0,Restricted,1
GS11P12YTP0083,236220,2011-12-29,4740,Z2AA,Southeast,EL9XT4Q65F16,16500,0,0,Open,1
47PK1022C0003,236220,2022-08-11,4740,Y1AA,West,KH6BMLLAQSK8,46270,1,0,Restricted,1
12805B19C0015,236220,2019-09-26,12H2,Z2GB,West,KEUPEUF8J3F7,1335207,3,143888,Restricted,1
GS09O06WLC3018,236220,2006-09-19,4740,Z111,West,FGTMAYVAHLT3,3300,0,0,Open,1
W91QEY10C0006,236220,2010-03-25,2100,Y300,Southeast,KL49F2CMKK15,3797,0,0,Open,4
47PE0220C0013,236220,2020-06-16,4740,Z2AA,Southeast,WKPBML82GJK9,54036,1,2450,Open,3
W9124312C0003,236220,2012-06-18,2100,Y1GD,Midwest,QHU1JXKM7D51,590328,1,41062,Open,7
W912BU14C0018,236220,2014-07-14,2100,Z2QA,Northeast,WLNANG998R68,541245,0,0,Restricted,1
V512C60419,236220,2006-05-15,3600,Y141,Southeast,RVJMA4L7T745,61510,0,0,Restricted,1
GS11P14MAC0289,236220,2014-07-29,4740,Y1AA,Southeast,KSBLUG6SXLC5,147111,4,183017,Restricted,1
47PJ0018C0034,236220,2018-05-07,4740,Z2AA,West,UFYERYWRN1X8,11638,1,0,Open,1
W912DW04C0005,236220,2004-01-30,2100,Y199,West,KHCKQ1ZWE6P4,4511466,21,382613,Open,6
N6247320C0613,236220,2019-12-30,1700,Y1BZ,Midwest,DMFWBVTL9324,123643850,29,5048072,Open,""
47PB0220C0005,236220,2020-08-20,4740,Z2AA,Northeast,MBVNZNMEAKL5,91608,3,12338,Open,4
VA26313C0226,236220,2013-08-27,3600,Y1DZ,Midwest,WADMBGVNVFD1,19023,0,0,Open,3
36C24822C0081,236220,2022-09-07,3600,Y1DA,Southeast,XV84HAHPKD47,901251,4,63698,Open,3
47PE0120C0018,236220,2020-08-11,4740,Z1AA,West,JHLXRXUG7EL5,70930,0,0,Open,1
F6460503C0021,236220,2003-07-29,5700,Y119,West,JBARBR7NDTM3,683144,0,0,Open,""
GS11P10MKC0057,236220,2010-09-21,4740,Z111,Southeast,R6CPWWDD4AM1,34464600,40,50551607,Open,8
W90U4210C4131,236220,2010-07-25,2100,Y199,Southeast,LN9PU5M2YZN5,64190,1,14,Open,1
V600C07718A,236220,2005-09-27,3600,Z141,West,NTMVJJJFLAN4,140000,0,0,Restricted,1
INP14PC00555,236220,2014-09-11,1443,C1JZ,Southeast,JC2LLTBS12B1,590858,8,42299,Restricted,1
W91QV113C0087,236220,2013-09-04,2100,Z2PZ,Southeast,H2U8P7XDJBP6,422121,0,0,Restricted,1
W9128F16C0033,236220,2016-06-24,2100,Y1CZ,West,SHW3J24KKXD1,9065868,7,1070123,Open,12
ZG000200304DGS11P03ZGC0164,236220,2003-04-15,4740,Z111,Southeast,FGLQUNTLM4H1,8960,0,0,Open,2
W912HN05C0059,236220,2005-09-16,2100,Y199,Southeast,C63BW3GK71H8,9937920,11,188661,Open,3
INF13PC00133,236220,2013-06-14,1448,Y1AZ,West,NUSXWN6MXGL7,484738,3,479086,Open,14
W912JM13C0011,236220,2013-07-05,2100,Z1BZ,Southeast,EAMUTMWFGKL5,113469,4,0,Restricted,1
VA24816C0126,236220,2016-05-26,3600,Y1DA,Midwest,HD1QGQ43VNW3,1676552,5,377199,Open,6
GS04P09EWC0017,236220,2009-02-18,4740,Z111,Southeast,RKQXCNLNN1N5,26498,0,0,Restricted,1
W912QR11C0062,236220,2011-09-29,2100,Y199,Northeast,T1JCUJFVQLW5,18388000,20,1985740,Open,10
W5K9FH12C0016,236220,2011-11-15,2100,Y1JZ,Southeast,LN9PU5M2YZN5,46413,1,135,Open,1
GS04P17RBC0007,236220,2017-04-05,4740,Z2AA,Southeast,CSNUKRQBGRT9,493254,5,181011,Restricted,1
47PA0318C0046,236220,2018-09-20,4740,Z2AA,West,QS67VVM4L7N8,298308,2,4509,Restricted,1
GS04P10EXC0159,236220,2010-10-06,4740,Z111,Southeast,M4K8BVRU6MS3,19213,0,0,Restricted,1
19GE5022C0037,236220,2022-09-28,1900,P400,Southeast,LN9PU5M2YZN5,1485801,2,7120,Open,3
47PK0117C0004,236220,2017-09-18,4740,Y1AZ,West,YJGTUP1W3JX9,855451,16,948168,Restricted,1
AG7217C140003,236220,2013-11-21,12C3,Z2AA,Southeast,QQZNCJNEU3N3,10500,0,0,Open,3
47PF0018C0028,236220,2018-02-08,4740,Z2AA,Midwest,TJACH18K7NK6,40400,2,12257,Restricted,1
W90U4210C4176,236220,2010-09-18,2100,Y199,Southeast,LN9PU5M2YZN5,278706,1,29623,Open,1
VA244C0416,236220,2008-07-15,3600,Z141,Southeast,E36XD6KU5263,677638,6,538173,Restricted,1
W91B4M09C4132,236220,2009-07-17,2100,Y299,Southeast,LN9PU5M2YZN5,90580,1,4890,Open,1
FA481912C0014,236220,2012-09-20,5700,Y1AZ,Southeast,FH9EB9FL27B6,1094942,12,68793,Open,""
GS09P11WRC0032,236220,2011-04-25,4740,Z111,West,UD7NEZW7DAU3,18890,2,1354,Restricted,1
VA247C1592,236220,2011-07-14,3600,Z141,Southeast,CJJQY5L3E4A5,233283,1,0,Open,6
HDEC0313C0004,236220,2013-09-19,97AZ,Y1AZ,Southeast,UHTNLFP5SV56,16930000,14,195604,Open,""
HHSD200200825274C,236220,2008-08-12,7523,Y199,Southeast,NG7SGBM1YSZ4,79644,1,0,Restricted,1
140A0319C0015,236220,2019-07-19,1450,Z2CA,Midwest,KN6KD21VBQL3,341327,2,26263,Open,2
47PK1618C0019,236220,2018-08-21,4740,Z2AB,West,PEYNKZ1LEMC6,97831,0,0,Restricted,1
W9126G24C0035,236220,2024-09-30,2100,Y1JZ,Southwest,NSGGGUENWB25,13860252,0,0,Open,1
VA260C0066,236220,2007-03-02,3600,Z141,West,JUJDR4QMG739,421707,0,0,Open,3
W91SMC17C0005,236220,2017-07-25,2100,Z2AA,Midwest,TJ7VF7JAJHW8,171663,1,19834,Open,12
W5J9JE12C0055,236220,2012-02-25,2100,Y1JZ,Southeast,LN9PU5M2YZN5,3435600,6,1052405,Open,5
W91QV116C0032,236220,2016-05-02,2100,Z2AA,Southwest,DW7MDKAD98F7,280000,2,0,Restricted,1
75N99019C00056,236220,2019-09-23,7529,Z2DA,Southeast,GCNNCWH7AUD3,680651,2,53355,Open,1
W9126G10C0095,236220,2010-09-29,2100,Y127,Southwest,JCF9ED1AD3N8,1848799,0,0,Restricted,1
W9124P15C0022,236220,2015-09-21,2100,5680,West,FSKLMN42APG9,7461341,1,3798497,Restricted,1
VA26113C0101,236220,2013-03-25,3600,Y1NZ,West,N6F2MJSH4WM8,437999,3,93114,Open,8
HHSD200200929741C,236220,2009-05-13,7523,Y119,West,MLVMMNN8LJS7,1393144,7,578267,Restricted,1
GS09P10WRC0028,236220,2010-07-26,4740,Z111,West,UD7NEZW7DAU3,59500,0,0,Restricted,1
1232SC18C0074,236220,2018-09-27,12H2,Z2JZ,Midwest,D67VLNCFHRQ7,55944,3,650369,Restricted,1
FA667019CA021,236220,2019-09-28,5700,Z2JZ,Northeast,HS24M3JAGVU5,223254,0,0,Open,""
W912DR19C0036,236220,2019-09-17,2100,Y1AZ,Southeast,KW9NCQ8W64S4,3769901,14,591787,Restricted,1
FA301620C0069,236220,2020-07-24,5700,Z2AZ,Southwest,DJ3BBTYS5CM1,165390,1,0,Open,""
W9124A22C0009,236220,2022-09-02,2100,Y1JZ,Southwest,R3TLEM22DY32,569287,3,76569,Open,2
47PD0223C0018,236220,2023-09-13,4740,Z2AA,Southeast,J9MLABLKZPQ6,210555,2,25572,Restricted,1
VA69DC0294,236220,2007-09-17,3600,Z141,Midwest,T9RBJANJKDB7,647312,8,63523,Restricted,1
36C24418C0041,236220,2017-11-07,3600,Z2DA,Northeast,HP3NFJ622AV2,653963,4,179486,Open,4
36C24918C0207,236220,2018-09-14,3600,Y1DA,Southeast,LPPTFNUEME13,247721,1,16062,Open,2
VA260C0417,236220,2008-06-09,3600,Z141,West,CVPSX4J258D5,99995,3,28351,Open,1
DTFACE08C00048,236220,2008-07-14,6920,Z119,Midwest,MNPDE7BXN2S5,360000,0,0,Open,3
VA249RA0555,236220,2009-09-18,3600,Y141,Midwest,G7P7GKJQZLK6,377832,4,52085,Open,6
HHSI241200400031C,236220,2004-06-29,7520,Z149,Midwest,YUACLLKCCF66,339950,8,56136,Open,2
AG3395C100036,236220,2010-09-23,12C2,Z162,Northeast,P2NVQ79L5QM5,105000,0,0,Restricted,1
SAQMMA09C0202,236220,2009-08-20,1900,Y111,Southeast,LN9PU5M2YZN5,53641615,23,17188109,Open,5
FA462620C0026,236220,2020-04-24,5700,Z2AA,West,RWZEN7DKN9Y1,1753107,5,314152,Open,""
V621C573,236220,2006-06-15,3600,Z141,Southeast,LCMGQKN2QMF3,2591700,0,0,Open,4
